Date,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Temp in C 
1/29/1996 11:30,100,4,1019,15,45,0,0,0.4
1/29/1996 12:00,84,-15,1019,12,45,0,0,0.8
1/29/1996 12:30,84,-15,1019,11,45,0,0,0.8
1/29/1996 13:00,84,-15,1019,12,45,0,0,0.8
1/29/1996 13:30,84,-15,1018,16,45,0,0,0.8
1/29/1996 14:00,92,-7,1019,21,45,0,0,0.4
1/29/1996 14:30,92,-7,1018,34,45,0,0,0.4
1/29/1996 15:00,92,-7,1018,28,45,0,0,0.4
1/29/1996 15:30,92,-7,1019,28,45,0,0,0.4
1/29/1996 16:00,84,-15,1019,21,45,0,0,0.8
1/29/1996 16:30,84,-15,1019,19,45,0,0,0.8
1/29/1996 17:00,84,-15,1019,27,45,0,0,0.8
1/29/1996 17:30,92,-3,1020,21,45,0,0,0.8
1/29/1996 18:00,92,-3,1020,20,45,0,0,0.8
1/29/1996 18:30,85,-11,1020,17,45,0,0,1.2
1/29/1996 19:00,85,-11,1020,17,45,0,0,1.2
1/29/1996 19:30,85,-11,1019,20,45,0,0,1.2
1/29/1996 20:00,85,-11,1020,5,45,0,0,1.2
1/29/1996 20:30,92,1,1020,8,45,0,0,1.2
1/29/1996 21:00,92,1,1020,10,45,0,0,1.2
1/29/1996 21:30,92,1,1020,23,45,0,0,1.2
1/29/1996 22:00,92,1,1020,25,45,0,0,1.2
1/29/1996 22:30,85,-6,1021,20,45,0,0,1.6
1/29/1996 23:00,85,-6,1021,17,45,0,0,1.6
1/29/1996 23:30,92,1,1021,28,45,0,0,1.2
1/29/1996 23:59,93,5,1021,25,45,0,0,1.6
1/30/1996 0:00,93,5,1021,25,45,0,0,1.6
1/30/1996 0:30,93,5,1021,14,45,0,0,1.6
1/30/1996 1:00,93,5,1022,12,45,0,0,1.6
1/30/1996 1:30,93,5,1022,11,45,0,0,1.6
1/30/1996 2:00,93,5,1021,18,45,0,0,1.6
1/30/1996 2:30,93,5,1022,24,45,0,0,1.6
1/30/1996 3:00,93,5,1022,30,45,0,0,1.6
1/30/1996 3:30,93,5,1022,35,45,0,0,1.6
1/30/1996 4:00,93,5,1022,42,45,0,0,1.6
1/30/1996 4:30,93,5,1022,21,45,0,0,1.6
1/30/1996 5:00,93,5,1022,16,45,0,0,1.6
1/30/1996 5:30,93,5,1022,13,45,0,0,1.6
1/30/1996 6:00,93,5,1022,22,45,0,0,1.6
1/30/1996 6:30,93,5,1022,27,45,0,0,1.6
1/30/1996 7:00,93,5,1022,19,45,0,0,1.6
1/30/1996 7:30,93,5,1023,10,45,0,0,1.6
1/30/1996 8:00,93,9,1023,2,45,0,0,2
1/30/1996 8:30,93,9,1024,4,45,0,0,2
1/30/1996 9:00,93,9,1024,6,90,0,0,2
1/30/1996 9:30,93,9,1024,4,45,0,0,2
1/30/1996 10:00,86,7,1024,4,135,0,0,2.8
1/30/1996 10:30,86,7,1024,5,0,0,0,2.8
1/30/1996 11:00,86,7,1024,3,135,0,0,2.8
1/30/1996 11:30,86,7,1024,4,45,0,0,2.8
1/30/1996 12:00,93,18,1024,4,45,0,0,2.8
1/30/1996 12:30,93,18,1024,3,45,0,0,2.8
1/30/1996 13:00,93,18,1024,3,45,0,0,2.8
1/30/1996 13:30,93,18,1024,3,45,0,0,2.8
1/30/1996 14:00,93,18,1024,8,45,0,0,2.8
1/30/1996 14:30,100,28,1025,5,45,0,0,2.8
1/30/1996 15:00,100,28,1024,6,45,0,0,2.8
1/30/1996 15:30,100,28,1024,14,45,0,0,2.8
1/30/1996 16:00,93,18,1025,7,45,0,0,2.8
1/30/1996 16:30,93,18,1024,5,45,0,0,2.8
1/30/1996 17:00,93,18,1025,9,45,0,0,2.8
1/30/1996 17:30,93,18,1025,6,45,0,0,2.8
1/30/1996 18:00,86,7,1025,12,45,0,0,2.8
1/30/1996 18:30,86,7,1025,14,45,0,0,2.8
1/30/1996 19:00,93,9,1025,7,45,0,0,2
1/30/1996 19:30,93,9,1026,8,45,0,0,2
1/30/1996 20:00,93,9,1026,14,45,0,0,2
1/30/1996 20:30,93,9,1026,10,45,0,0,2
1/30/1996 21:00,100,16,1026,18,45,0,0,1.6
1/30/1996 21:30,93,9,1026,15,45,0,0,2
1/30/1996 22:00,93,9,1026,12,45,0,0,2
1/30/1996 22:30,93,9,1026,10,45,0,0,2
1/30/1996 23:00,93,9,1026,3,45,0,0,2
1/30/1996 23:30,93,9,1026,5,45,0,0,2
1/30/1996 23:59,93,9,1027,2,45,0,0,2
1/31/1996 0:00,93,9,1027,2,45,0,0,2
1/31/1996 0:30,100,16,1026,14,45,0,0,1.6
1/31/1996 1:00,100,16,1026,18,45,0,0,1.6
1/31/1996 1:30,100,16,1026,19,0,0,0,1.6
1/31/1996 2:00,100,12,1026,26,0,0,0,1.2
1/31/1996 2:30,100,8,1026,37,0,0,0,0.8
1/31/1996 3:00,100,4,1026,32,0,0,0,0.4
1/31/1996 3:30,100,0,1026,26,45,0,0,0
1/31/1996 4:00,100,0,1026,27,45,0,0,0
1/31/1996 4:30,100,0,1026,20,45,0,0,0
