,Date,Temp in C ,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Max wind speed (knots * 10),Unnamed: 10,Unnamed: 11,Unnamed: 12
12214,1996-03-12 23:59:00,-1.2,66,-67,1012,5.0,180.0,0,0,80.0,,,
12215,1996-03-13 00:00:00,-1.2,66,-67,1012,5.0,180.0,0,0,80.0,,,
12216,1996-03-13 00:30:00,-1.2,66,-67,1012,7.0,180.0,0,0,80.0,,,
12217,1996-03-13 01:00:00,-1.2,74,-52,1012,5.0,45.0,0,0,60.0,,,
12218,1996-03-13 01:30:00,-1.2,74,-52,1012,3.0,180.0,0,0,40.0,,,
12219,1996-03-13 02:00:00,-1.2,74,-52,1012,5.0,180.0,0,0,80.0,,,
12220,1996-03-13 02:30:00,-1.2,74,-52,1012,4.0,45.0,0,10,100.0,,,
12221,1996-03-13 03:00:00,-1.2,74,-52,1012,4.0,45.0,0,0,60.0,,,
12222,1996-03-13 03:30:00,-1.6,74,-57,1012,3.0,45.0,0,0,80.0,,,
12223,1996-03-13 04:00:00,-1.6,74,-57,1012,3.0,45.0,0,0,80.0,,,
12224,1996-03-13 04:30:00,-1.6,74,-57,1012,3.0,45.0,0,0,40.0,,,
12225,1996-03-13 05:00:00,-1.6,74,-57,1012,2.0,90.0,0,0,40.0,,,
12226,1996-03-13 05:30:00,-1.6,74,-57,1012,2.0,90.0,0,0,40.0,,,
12227,1996-03-13 06:00:00,-1.6,74,-57,1012,1.0,45.0,0,0,40.0,,,
12228,1996-03-13 06:30:00,-1.6,74,-57,1012,1.0,180.0,0,0,40.0,,,
12229,1996-03-13 07:00:00,-1.6,74,-57,1012,0.0,,0,0,40.0,,,
12230,1996-03-13 07:30:00,0.8,40,-114,1012,3.0,180.0,0,0,60.0,,,
12231,1996-03-13 08:00:00,0.4,46,-99,1012,14.0,180.0,0,0,120.0,,,
12232,1996-03-13 08:30:00,0.0,60,-68,1012,20.0,180.0,0,0,100.0,,,
12233,1996-03-13 09:00:00,0.4,61,-63,1012,22.0,180.0,0,0,140.0,,,
12234,1996-03-13 09:30:00,0.8,62,-57,1012,22.0,180.0,0,0,160.0,,,
12235,1996-03-13 10:00:00,1.2,92,1,1012,24.0,180.0,0,0,200.0,,,
12236,1996-03-13 10:30:00,2.0,78,-14,1012,26.0,180.0,0,0,140.0,,,
12237,1996-03-13 11:00:00,2.8,52,-61,1012,30.0,180.0,1,0,160.0,,,
12238,1996-03-13 11:30:00,2.8,52,-61,1011,30.0,180.0,2,0,140.0,,,
12239,1996-03-13 12:00:00,2.8,52,-61,1011,26.0,180.0,0,0,160.0,,,
12240,1996-03-13 12:30:00,2.8,59,-45,1011,28.0,180.0,0,0,140.0,,,
12241,1996-03-13 13:00:00,3.2,53,-55,1010,26.0,180.0,0,0,120.0,,,
12242,1996-03-13 13:30:00,3.2,53,-55,1011,21.0,180.0,0,0,100.0,,,
12243,1996-03-13 14:00:00,3.6,47,-66,1010,25.0,180.0,0,0,140.0,,,
12244,1996-03-13 14:30:00,3.2,53,-55,1010,23.0,180.0,0,0,140.0,,,
12245,1996-03-13 15:00:00,2.8,59,-45,1010,25.0,135.0,0,0,100.0,,,
12246,1996-03-13 15:30:00,2.8,59,-45,1009,27.0,180.0,0,0,140.0,,,
12247,1996-03-13 16:00:00,2.8,52,-61,1009,21.0,180.0,0,0,140.0,,,
12248,1996-03-13 16:30:00,2.0,71,-27,1009,23.0,180.0,0,0,140.0,,,
12249,1996-03-13 17:00:00,1.6,85,-6,1009,13.0,135.0,0,0,120.0,,,
12250,1996-03-13 17:30:00,1.6,85,-6,1009,17.0,135.0,0,0,120.0,,,
12251,1996-03-13 18:00:00,1.2,92,1,1010,10.0,135.0,0,0,80.0,,,
12252,1996-03-13 18:30:00,0.8,62,-57,1009,7.0,45.0,0,0,80.0,,,
12253,1996-03-13 19:00:00,0.4,69,-47,1009,8.0,135.0,0,0,80.0,,,
12254,1996-03-13 19:30:00,0.4,61,-63,1009,7.0,90.0,0,0,60.0,,,
12255,1996-03-13 20:00:00,0.0,60,-68,1010,6.0,45.0,0,0,80.0,,,
12256,1996-03-13 20:30:00,0.0,60,-68,1010,8.0,45.0,0,0,60.0,,,
12257,1996-03-13 21:00:00,0.4,46,-99,1009,15.0,45.0,0,0,80.0,,,
12258,1996-03-13 21:30:00,0.4,46,-99,1009,11.0,45.0,0,0,60.0,,,
12259,1996-03-13 22:00:00,0.8,40,-114,1009,14.0,45.0,0,0,80.0,,,
12260,1996-03-13 22:30:00,0.8,40,-114,1009,6.0,45.0,0,0,40.0,,,
12261,1996-03-13 23:00:00,0.8,40,-114,1008,4.0,45.0,0,0,60.0,,,
12262,1996-03-13 23:30:00,0.8,40,-114,1009,5.0,45.0,0,0,60.0,,,
12263,1996-03-13 23:59:00,0.8,40,-114,1008,4.0,45.0,0,0,60.0,,,
12264,1996-03-14 00:00:00,0.8,40,-114,1008,4.0,45.0,0,0,60.0,,,
12265,1996-03-14 00:30:00,0.8,40,-114,1009,2.0,90.0,0,0,40.0,,,
12266,1996-03-14 01:00:00,0.8,40,-114,1008,2.0,45.0,0,0,40.0,,,
12267,1996-03-14 01:30:00,0.8,40,-114,1008,2.0,45.0,0,0,60.0,,,
12268,1996-03-14 02:00:00,0.8,40,-114,1008,3.0,90.0,0,0,60.0,,,
12269,1996-03-14 02:30:00,0.8,40,-114,1008,3.0,90.0,0,0,80.0,,,
12270,1996-03-14 03:00:00,-1.2,74,-52,1008,2.0,45.0,0,0,40.0,,,
12271,1996-03-14 03:30:00,-1.2,66,-67,1008,6.0,45.0,0,0,60.0,,,
12272,1996-03-14 04:00:00,-1.2,66,-67,1008,7.0,45.0,0,0,80.0,,,
12273,1996-03-14 04:30:00,-1.2,66,-67,1008,10.0,45.0,0,0,80.0,,,
12274,1996-03-14 05:00:00,-1.6,74,-57,1008,8.0,45.0,0,0,60.0,,,
12275,1996-03-14 05:30:00,-1.6,74,-57,1008,9.0,45.0,0,0,80.0,,,
12276,1996-03-14 06:00:00,-1.6,74,-57,1007,8.0,45.0,0,0,60.0,,,
12277,1996-03-14 06:30:00,-1.6,74,-57,1007,8.0,45.0,0,0,80.0,,,
12278,1996-03-14 07:00:00,-1.2,66,-67,1008,8.0,45.0,0,0,60.0,,,
12279,1996-03-14 07:30:00,0.8,32,-140,1008,3.0,45.0,0,0,40.0,,,
12280,1996-03-14 08:00:00,0.0,52,-86,1008,4.0,45.0,0,0,80.0,,,
12281,1996-03-14 08:30:00,0.8,54,-74,1007,11.0,135.0,0,0,100.0,,,
12282,1996-03-14 09:00:00,1.2,92,1,1008,24.0,180.0,0,0,140.0,,,
12283,1996-03-14 09:30:00,2.0,71,-27,1008,25.0,135.0,0,0,140.0,,,
12284,1996-03-14 10:00:00,2.8,52,-61,1007,28.0,180.0,0,0,160.0,,,
12285,1996-03-14 10:30:00,3.6,47,-66,1007,24.0,180.0,0,0,140.0,,,
12286,1996-03-14 11:00:00,4.0,54,-44,1007,26.0,135.0,0,0,140.0,,,
12287,1996-03-14 11:30:00,4.4,49,-54,1007,27.0,180.0,0,0,140.0,,,
12288,1996-03-14 12:00:00,4.8,50,-48,1007,24.0,180.0,0,0,120.0,,,
12289,1996-03-14 12:30:00,5.2,51,-42,1007,23.0,180.0,0,0,120.0,,,
12290,1996-03-14 13:00:00,5.6,52,-36,1007,24.0,180.0,0,0,120.0,,,
12291,1996-03-14 13:30:00,5.2,51,-42,1007,31.0,180.0,0,0,180.0,,,
12292,1996-03-14 14:00:00,5.2,51,-42,1006,27.0,180.0,0,0,120.0,,,
12293,1996-03-14 14:30:00,5.2,57,-27,1006,21.0,180.0,0,0,140.0,,,
12294,1996-03-14 15:00:00,5.2,57,-27,1007,17.0,180.0,0,0,120.0,,,
12295,1996-03-14 15:30:00,4.8,56,-32,1007,21.0,180.0,0,0,120.0,,,
12296,1996-03-14 16:00:00,4.8,56,-32,1007,19.0,180.0,0,0,140.0,,,
12297,1996-03-14 16:30:00,4.4,55,-38,1007,14.0,180.0,0,0,100.0,,,
12298,1996-03-14 17:00:00,4.0,61,-29,1007,17.0,180.0,0,0,120.0,,,
12299,1996-03-14 17:30:00,4.0,61,-29,1007,10.0,180.0,0,0,80.0,,,
12300,1996-03-14 18:00:00,3.6,60,-34,1007,10.0,180.0,0,0,80.0,,,
12301,1996-03-14 18:30:00,3.6,60,-34,1007,5.0,135.0,0,0,60.0,,,
12302,1996-03-14 19:00:00,3.2,66,-26,1007,5.0,45.0,0,0,60.0,,,
12303,1996-03-14 19:30:00,2.8,65,-31,1007,10.0,45.0,0,0,60.0,,,
12304,1996-03-14 20:00:00,2.4,65,-36,1007,16.0,45.0,0,0,80.0,,,
12305,1996-03-14 20:30:00,2.0,71,-27,1007,17.0,45.0,0,0,100.0,,,
12306,1996-03-14 21:00:00,2.0,64,-41,1007,17.0,45.0,0,0,80.0,,,
12307,1996-03-14 21:30:00,1.6,70,-32,1007,20.0,45.0,0,0,80.0,,,
12308,1996-03-14 22:00:00,1.6,78,-19,1007,22.0,45.0,0,0,80.0,,,
12309,1996-03-14 22:30:00,1.2,85,-11,1007,18.0,45.0,0,0,60.0,,,
12310,1996-03-14 23:00:00,1.2,85,-11,1007,16.0,45.0,0,0,60.0,,,
12311,1996-03-14 23:30:00,1.2,85,-11,1007,14.0,45.0,0,0,60.0,,,
12312,1996-03-14 23:59:00,0.8,100,8,1007,11.0,45.0,0,0,40.0,,,
12313,1996-03-15 00:00:00,0.8,100,8,1007,11.0,45.0,0,0,40.0,,,
12314,1996-03-15 00:30:00,0.8,100,8,1007,12.0,45.0,0,0,80.0,,,
12315,1996-03-15 01:00:00,0.8,100,8,1007,16.0,45.0,0,0,60.0,,,
12316,1996-03-15 01:30:00,0.4,69,-47,1007,11.0,45.0,0,0,60.0,,,
12317,1996-03-15 02:00:00,0.4,69,-47,1007,8.0,45.0,0,0,60.0,,,
12318,1996-03-15 02:30:00,0.4,69,-47,1007,10.0,45.0,0,0,60.0,,,
12319,1996-03-15 03:00:00,0.0,76,-37,1007,7.0,45.0,0,0,60.0,,,
12320,1996-03-15 03:30:00,0.0,68,-52,1007,9.0,45.0,0,0,40.0,,,
12321,1996-03-15 04:00:00,0.0,68,-52,1007,8.0,45.0,0,0,40.0,,,
12322,1996-03-15 04:30:00,0.0,68,-52,1006,9.0,45.0,0,0,40.0,,,
12323,1996-03-15 05:00:00,0.4,61,-63,1007,15.0,45.0,0,0,60.0,,,
12324,1996-03-15 05:30:00,0.4,53,-80,1006,13.0,45.0,0,0,60.0,,,
12325,1996-03-15 06:00:00,0.4,61,-63,1006,18.0,45.0,0,0,80.0,,,
12326,1996-03-15 06:30:00,0.4,53,-80,1007,9.0,45.0,0,0,40.0,,,
12327,1996-03-15 07:00:00,0.4,61,-63,1007,2.0,45.0,0,0,40.0,,,
12328,1996-03-15 07:30:00,0.0,76,-37,1007,8.0,45.0,0,0,40.0,,,
12329,1996-03-15 08:00:00,0.8,92,-3,1007,2.0,45.0,0,0,40.0,,,
12330,1996-03-15 08:30:00,1.6,78,-19,1007,6.0,0.0,0,0,40.0,,,
12331,1996-03-15 09:00:00,2.8,72,-17,1007,6.0,0.0,1,0,60.0,,,
12332,1996-03-15 09:30:00,4.0,74,-3,1008,4.0,135.0,0,0,60.0,,,
12333,1996-03-15 10:00:00,4.8,75,7,1007,7.0,180.0,0,0,60.0,,,
12334,1996-03-15 10:30:00,5.6,75,16,1007,3.0,180.0,0,0,60.0,,,
12335,1996-03-15 11:00:00,6.4,70,14,1007,5.0,180.0,0,0,60.0,,,
12336,1996-03-15 11:30:00,7.6,66,17,1008,14.0,135.0,0,0,80.0,,,
12337,1996-03-15 12:00:00,8.4,62,16,1007,13.0,180.0,0,0,80.0,,,
12338,1996-03-15 12:30:00,9.2,58,15,1007,9.0,180.0,0,0,100.0,,,
12339,1996-03-15 13:00:00,10.0,60,25,1007,11.0,135.0,0,0,80.0,,,
12340,1996-03-15 13:30:00,10.5,59,29,1007,12.0,180.0,0,0,100.0,,,
12341,1996-03-15 14:00:00,10.9,55,23,1007,15.0,180.0,0,0,80.0,,,
12342,1996-03-15 14:30:00,11.4,59,38,1006,14.0,180.0,0,0,100.0,,,
12343,1996-03-15 15:00:00,11.4,55,27,1007,10.0,180.0,17,0,80.0,,,
12344,1996-03-15 15:30:00,10.9,60,34,1006,14.0,180.0,12,0,100.0,,,
12345,1996-03-15 16:00:00,10.9,65,45,1007,10.0,180.0,0,0,80.0,,,
12346,1996-03-15 16:30:00,10.0,60,25,1007,11.0,135.0,0,0,80.0,,,
12347,1996-03-15 17:00:00,9.2,68,37,1007,14.0,180.0,0,0,100.0,,,
12348,1996-03-15 17:30:00,8.4,67,27,1008,7.0,135.0,0,0,60.0,,,
12349,1996-03-15 18:00:00,7.2,71,24,1008,6.0,180.0,0,0,100.0,,,
12350,1996-03-15 18:30:00,6.4,70,14,1008,4.0,180.0,0,0,40.0,,,
12351,1996-03-15 19:00:00,6.0,70,9,1008,2.0,45.0,0,0,40.0,,,
12352,1996-03-15 19:30:00,5.6,75,16,1008,1.0,45.0,0,0,40.0,,,
12353,1996-03-15 20:00:00,5.6,75,16,1009,1.0,45.0,0,0,40.0,,,
12354,1996-03-15 20:30:00,5.6,75,16,1009,1.0,45.0,0,0,40.0,,,
12355,1996-03-15 21:00:00,5.6,75,16,1009,1.0,45.0,0,0,20.0,,,
12356,1996-03-15 21:30:00,5.6,75,16,1009,1.0,45.0,0,0,40.0,,,
12357,1996-03-15 22:00:00,5.2,81,22,1009,4.0,45.0,0,0,40.0,,,
12358,1996-03-15 22:30:00,5.2,81,22,1009,3.0,45.0,0,0,40.0,,,
12359,1996-03-15 23:00:00,5.2,75,11,1009,5.0,45.0,0,0,60.0,,,
12360,1996-03-15 23:30:00,5.2,81,22,1009,5.0,45.0,0,0,60.0,,,
12361,1996-03-15 23:59:00,5.2,75,11,1009,7.0,45.0,0,0,40.0,,,
12362,1996-03-16 00:00:00,5.2,75,11,1009,7.0,45.0,0,0,40.0,,,
12363,1996-03-16 00:30:00,5.2,75,11,1008,5.0,45.0,0,0,40.0,,,
12364,1996-03-16 01:00:00,4.8,81,18,1009,8.0,45.0,0,0,60.0,,,
12365,1996-03-16 01:30:00,5.2,75,11,1009,8.0,45.0,0,0,60.0,,,
12366,1996-03-16 02:00:00,4.8,81,18,1008,11.0,45.0,0,0,60.0,,,
12367,1996-03-16 02:30:00,4.8,81,18,1008,6.0,45.0,1,0,60.0,,,
12368,1996-03-16 03:00:00,4.8,81,18,1008,3.0,45.0,0,0,60.0,,,
12369,1996-03-16 03:30:00,4.8,81,18,1008,5.0,45.0,0,0,60.0,,,
12370,1996-03-16 04:00:00,4.8,81,18,1008,7.0,45.0,0,0,60.0,,,
12371,1996-03-16 04:30:00,4.4,87,24,1009,6.0,45.0,0,0,60.0,,,
12372,1996-03-16 05:00:00,4.4,87,24,1009,2.0,45.0,0,0,40.0,,,
12373,1996-03-16 05:30:00,4.4,87,24,1009,1.0,45.0,0,0,40.0,,,
12374,1996-03-16 06:00:00,4.4,87,24,1010,1.0,45.0,0,0,40.0,,,
12375,1996-03-16 06:30:00,4.4,87,24,1009,1.0,45.0,0,0,40.0,,,
12376,1996-03-16 07:00:00,4.4,80,13,1010,3.0,45.0,0,0,60.0,,,
12377,1996-03-16 07:30:00,4.4,80,13,1009,9.0,45.0,0,0,80.0,,,
12378,1996-03-16 08:00:00,4.8,81,18,1010,12.0,45.0,0,0,80.0,,,
12379,1996-03-16 08:30:00,4.8,75,7,1010,10.0,45.0,0,0,80.0,,,
12380,1996-03-16 09:00:00,4.8,81,18,1010,8.0,135.0,0,0,80.0,,,
12381,1996-03-16 09:30:00,5.2,81,22,1010,7.0,90.0,0,0,80.0,,,
12382,1996-03-16 10:00:00,5.6,75,16,1010,7.0,135.0,0,0,60.0,,,
12383,1996-03-16 10:30:00,5.6,75,16,1010,9.0,45.0,0,0,80.0,,,
12384,1996-03-16 11:00:00,6.0,70,9,1010,14.0,45.0,0,0,100.0,,,
12385,1996-03-16 11:30:00,6.0,70,9,1010,14.0,45.0,0,0,80.0,,,
12386,1996-03-16 12:00:00,6.0,70,9,1010,19.0,45.0,0,0,120.0,,,
12387,1996-03-16 12:30:00,6.4,70,14,1010,20.0,45.0,0,0,100.0,,,
12388,1996-03-16 13:00:00,6.4,70,14,1010,23.0,45.0,0,0,100.0,,,
12389,1996-03-16 13:30:00,6.4,76,25,1010,22.0,45.0,0,0,100.0,,,
12390,1996-03-16 14:00:00,6.4,76,25,1010,32.0,45.0,0,0,100.0,,,
12391,1996-03-16 14:30:00,6.8,71,19,1010,22.0,45.0,0,0,100.0,,,
12392,1996-03-16 15:00:00,6.8,77,30,1010,12.0,45.0,0,0,60.0,,,
12393,1996-03-16 15:30:00,6.8,71,19,1010,9.0,45.0,0,0,60.0,,,
12394,1996-03-16 16:00:00,6.4,76,25,1010,10.0,45.0,0,0,60.0,,,
12395,1996-03-16 16:30:00,6.4,70,14,1010,4.0,0.0,0,0,60.0,,,
12396,1996-03-16 17:00:00,6.0,76,21,1011,18.0,45.0,0,0,60.0,,,
12397,1996-03-16 17:30:00,5.6,81,27,1011,12.0,45.0,0,0,60.0,,,
12398,1996-03-16 18:00:00,5.2,81,22,1011,23.0,45.0,0,0,80.0,,,
12399,1996-03-16 18:30:00,5.2,75,11,1011,19.0,45.0,0,0,80.0,,,
12400,1996-03-16 19:00:00,4.8,81,18,1012,14.0,45.0,0,0,60.0,,,
12401,1996-03-16 19:30:00,4.8,75,7,1012,16.0,45.0,0,0,60.0,,,
12402,1996-03-16 20:00:00,4.4,80,13,1012,18.0,45.0,0,0,60.0,,,
12403,1996-03-16 20:30:00,4.4,80,13,1012,17.0,45.0,0,0,100.0,,,
12404,1996-03-16 21:00:00,4.0,80,9,1013,7.0,0.0,0,0,60.0,,,
12405,1996-03-16 21:30:00,4.0,87,20,1013,4.0,0.0,0,0,40.0,,,
12406,1996-03-16 22:00:00,4.0,80,9,1013,3.0,0.0,0,0,40.0,,,
12407,1996-03-16 22:30:00,3.6,86,15,1014,1.0,0.0,0,0,40.0,,,
12408,1996-03-16 23:00:00,4.0,80,9,1014,1.0,0.0,0,0,40.0,,,
12409,1996-03-16 23:30:00,3.6,86,15,1014,2.0,0.0,0,0,40.0,,,
12410,1996-03-16 23:59:00,3.6,80,4,1014,7.0,0.0,0,0,40.0,,,
12411,1996-03-17 00:00:00,3.6,80,4,1014,7.0,0.0,0,0,40.0,,,
12412,1996-03-17 00:30:00,3.6,80,4,1014,1.0,315.0,0,0,60.0,,,
12413,1996-03-17 01:00:00,3.6,86,15,1014,1.0,315.0,0,0,40.0,,,
12414,1996-03-17 01:30:00,3.6,80,4,1014,1.0,315.0,0,0,20.0,,,
12415,1996-03-17 02:00:00,3.2,86,11,1014,8.0,315.0,0,0,40.0,,,
12416,1996-03-17 02:30:00,3.2,86,11,1015,6.0,315.0,0,0,40.0,,,
12417,1996-03-17 03:00:00,3.2,86,11,1015,3.0,315.0,0,0,40.0,,,
12418,1996-03-17 03:30:00,2.8,86,7,1015,7.0,315.0,0,0,40.0,,,
12419,1996-03-17 04:00:00,2.8,93,18,1015,6.0,315.0,0,0,40.0,,,
12420,1996-03-17 04:30:00,2.8,93,18,1016,11.0,315.0,0,0,60.0,,,
12421,1996-03-17 05:00:00,2.8,93,18,1015,18.0,0.0,0,0,60.0,,,
12422,1996-03-17 05:30:00,2.8,86,7,1016,12.0,0.0,0,0,60.0,,,
12423,1996-03-17 06:00:00,2.8,93,18,1016,5.0,315.0,0,0,40.0,,,
12424,1996-03-17 06:30:00,2.8,93,18,1016,0.0,,0,0,20.0,,,
12425,1996-03-17 07:00:00,3.2,93,22,1016,0.0,,0,0,20.0,,,
12426,1996-03-17 07:30:00,3.2,86,11,1016,11.0,0.0,0,0,60.0,,,
12427,1996-03-17 08:00:00,3.2,93,22,1016,9.0,0.0,0,0,40.0,,,
12428,1996-03-17 08:30:00,3.6,86,15,1017,6.0,0.0,0,0,60.0,,,
12429,1996-03-17 09:00:00,4.4,80,13,1017,5.0,0.0,0,0,40.0,,,
12430,1996-03-17 09:30:00,4.8,81,18,1017,2.0,315.0,0,0,40.0,,,
12431,1996-03-17 10:00:00,5.2,75,11,1017,5.0,315.0,0,0,40.0,,,
12432,1996-03-17 10:30:00,5.2,75,11,1017,13.0,315.0,0,0,60.0,,,
12433,1996-03-17 11:00:00,5.2,75,11,1017,7.0,315.0,0,0,40.0,,,
12434,1996-03-17 11:30:00,5.6,81,27,1017,1.0,0.0,0,0,40.0,,,
12435,1996-03-17 12:00:00,6.4,76,25,1018,5.0,45.0,0,0,60.0,,,
12436,1996-03-17 12:30:00,7.2,71,24,1017,3.0,225.0,2,0,40.0,,,
12437,1996-03-17 13:00:00,7.2,71,24,1017,7.0,315.0,9,0,40.0,,,
12438,1996-03-17 13:30:00,7.6,66,17,1017,6.0,0.0,35,0,80.0,,,
12439,1996-03-17 14:00:00,8.0,67,22,1017,9.0,0.0,45,0,60.0,,,
12440,1996-03-17 14:30:00,8.4,67,27,1017,11.0,0.0,41,0,80.0,,,
12441,1996-03-17 15:00:00,8.4,67,27,1016,8.0,0.0,34,0,40.0,,,
12442,1996-03-17 15:30:00,8.4,67,27,1016,10.0,0.0,51,0,60.0,,,
12443,1996-03-17 16:00:00,8.8,68,32,1016,2.0,315.0,51,0,40.0,,,
12444,1996-03-17 16:30:00,8.8,63,21,1016,14.0,0.0,14,0,60.0,,,
12445,1996-03-17 17:00:00,8.4,67,27,1016,7.0,45.0,0,0,60.0,,,
12446,1996-03-17 17:30:00,7.6,72,28,1016,21.0,45.0,0,0,80.0,,,
12447,1996-03-17 18:00:00,6.8,77,30,1017,17.0,45.0,0,0,80.0,,,
12448,1996-03-17 18:30:00,6.4,70,14,1017,2.0,45.0,0,0,40.0,,,
12449,1996-03-17 19:00:00,5.6,81,27,1017,0.0,,0,0,20.0,,,
12450,1996-03-17 19:30:00,5.2,81,22,1018,0.0,,0,0,0.0,,,
12451,1996-03-17 20:00:00,5.2,75,11,1018,0.0,,0,0,0.0,,,
12452,1996-03-17 20:30:00,4.8,81,18,1018,1.0,180.0,0,0,40.0,,,
12453,1996-03-17 21:00:00,4.4,80,13,1018,1.0,135.0,0,0,20.0,,,
12454,1996-03-17 21:30:00,4.0,80,9,1018,0.0,,0,0,20.0,,,
12455,1996-03-17 22:00:00,3.6,86,15,1018,0.0,,0,0,0.0,,,
12456,1996-03-17 22:30:00,3.2,86,11,1018,0.0,,0,0,20.0,,,
12457,1996-03-17 23:00:00,2.8,86,7,1018,0.0,,0,0,20.0,,,
12458,1996-03-17 23:30:00,2.8,86,7,1018,0.0,,0,0,40.0,,,
12459,1996-03-17 23:59:00,3.2,86,11,1018,2.0,180.0,0,0,60.0,,,
12460,1996-03-18 00:00:00,3.2,86,11,1018,2.0,180.0,0,0,60.0,,,
12461,1996-03-18 00:30:00,3.2,86,11,1018,0.0,,0,0,20.0,,,
12462,1996-03-18 01:00:00,3.2,93,22,1019,1.0,45.0,0,0,40.0,,,
12463,1996-03-18 01:30:00,3.2,93,22,1018,0.0,,0,0,20.0,,,
12464,1996-03-18 02:00:00,3.2,86,11,1018,0.0,,0,0,40.0,,,
12465,1996-03-18 02:30:00,3.2,86,11,1018,0.0,,1,10,20.0,,,
12466,1996-03-18 03:00:00,3.2,86,11,1018,1.0,45.0,0,0,20.0,,,
12467,1996-03-18 03:30:00,3.2,86,11,1018,1.0,45.0,0,0,20.0,,,
12468,1996-03-18 04:00:00,2.8,86,7,1018,4.0,45.0,0,0,40.0,,,
12469,1996-03-18 04:30:00,2.8,86,7,1018,5.0,45.0,0,0,60.0,,,
12470,1996-03-18 05:00:00,2.8,86,7,1018,6.0,45.0,0,0,60.0,,,
12471,1996-03-18 05:30:00,2.4,86,2,1018,10.0,45.0,0,0,60.0,,,
12472,1996-03-18 06:00:00,2.4,86,2,1019,6.0,45.0,0,0,60.0,,,
12473,1996-03-18 06:30:00,2.8,79,-5,1019,2.0,45.0,0,0,40.0,,,
12474,1996-03-18 07:00:00,2.8,86,7,1019,1.0,45.0,0,0,40.0,,,
12475,1996-03-18 07:30:00,3.2,79,0,1019,4.0,45.0,0,0,60.0,,,
12476,1996-03-18 08:00:00,3.6,80,4,1019,5.0,45.0,0,0,60.0,,,
12477,1996-03-18 08:30:00,4.0,80,9,1019,5.0,45.0,0,0,40.0,,,
12478,1996-03-18 09:00:00,4.0,80,9,1019,12.0,45.0,0,0,80.0,,,
12479,1996-03-18 09:30:00,4.8,75,7,1019,10.0,45.0,0,0,60.0,,,
12480,1996-03-18 10:00:00,4.8,81,18,1019,15.0,45.0,0,0,80.0,,,
12481,1996-03-18 10:30:00,5.6,75,16,1019,11.0,45.0,0,0,60.0,,,
12482,1996-03-18 11:00:00,6.0,76,21,1019,6.0,45.0,0,0,60.0,,,
12483,1996-03-18 11:30:00,6.4,76,25,1018,4.0,45.0,0,0,60.0,,,
12484,1996-03-18 12:00:00,7.6,72,28,1019,5.0,45.0,0,0,80.0,,,
12485,1996-03-18 12:30:00,8.0,72,33,1018,9.0,45.0,0,0,80.0,,,
12486,1996-03-18 13:00:00,8.8,63,21,1018,7.0,45.0,0,0,40.0,,,
12487,1996-03-18 13:30:00,9.2,63,26,1018,11.0,45.0,0,0,80.0,,,
12488,1996-03-18 14:00:00,9.6,64,31,1018,5.0,180.0,0,0,60.0,,,
12489,1996-03-18 14:30:00,9.6,64,31,1017,9.0,45.0,0,0,60.0,,,
12490,1996-03-18 15:00:00,9.6,69,42,1017,6.0,45.0,0,0,80.0,,,
12491,1996-03-18 15:30:00,9.6,64,31,1017,5.0,45.0,0,0,80.0,,,
12492,1996-03-18 16:00:00,9.2,68,37,1017,6.0,45.0,0,0,80.0,,,
12493,1996-03-18 16:30:00,9.2,68,37,1017,7.0,45.0,0,0,60.0,,,
12494,1996-03-18 17:00:00,8.8,68,32,1018,5.0,45.0,0,0,80.0,,,
12495,1996-03-18 17:30:00,8.0,72,33,1018,4.0,45.0,0,0,60.0,,,
12496,1996-03-18 18:00:00,7.6,72,28,1018,2.0,135.0,0,0,40.0,,,
12497,1996-03-18 18:30:00,7.2,71,24,1018,1.0,135.0,0,0,40.0,,,
12498,1996-03-18 19:00:00,6.8,71,19,1018,1.0,135.0,0,0,40.0,,,
12499,1996-03-18 19:30:00,6.0,76,21,1018,1.0,45.0,0,0,60.0,,,
12500,1996-03-18 20:00:00,5.6,81,27,1018,2.0,45.0,0,0,40.0,,,
12501,1996-03-18 20:30:00,5.2,81,22,1018,1.0,45.0,0,0,40.0,,,
12502,1996-03-18 21:00:00,5.2,75,11,1018,0.0,,0,0,20.0,,,
12503,1996-03-18 21:30:00,4.8,81,18,1019,0.0,,0,0,20.0,,,
12504,1996-03-18 22:00:00,4.8,81,18,1019,1.0,45.0,0,0,40.0,,,
12505,1996-03-18 22:30:00,4.8,81,18,1019,1.0,180.0,0,0,20.0,,,
12506,1996-03-18 23:00:00,4.4,80,13,1020,1.0,45.0,0,0,40.0,,,
12507,1996-03-18 23:30:00,4.4,80,13,1019,1.0,45.0,0,0,40.0,,,
12508,1996-03-18 23:59:00,4.4,80,13,1019,1.0,45.0,0,0,60.0,,,
12509,1996-03-19 00:00:00,4.4,80,13,1019,1.0,45.0,0,0,60.0,,,
12510,1996-03-19 00:30:00,4.4,74,2,1019,1.0,45.0,0,0,40.0,,,
12511,1996-03-19 01:00:00,4.4,80,13,1019,0.0,,0,0,20.0,,,
12512,1996-03-19 01:30:00,4.4,80,13,1019,0.0,,0,0,20.0,,,
